x,custom,boost,derivation
-8.0060000000,0.1702404362,0.1702404362,0.2354859558
-8.0050000000,0.1704758516,0.1704758516,0.2353450037
-8.0040000000,0.1707111258,0.1707111258,0.2352038023
-8.0030000000,0.1709462588,0.1709462588,0.2350623517
-8.0020000000,0.1711812501,0.1711812501,0.2349206521
-8.0010000000,0.1714160997,0.1714160997,0.2347787035
-8.0000000000,0.1716508071,0.1716508071,0.2346365060
-7.9990000000,0.1718853723,0.1718853723,0.2344940597
-7.9980000000,0.1721197949,0.1721197949,0.2343513649
-7.9970000000,0.1723540746,0.1723540746,0.2342084214
-7.9960000000,0.1725882113,0.1725882113,0.2340652296
-7.9950000000,0.1728222047,0.1728222047,0.2339217894
-7.9940000000,0.1730560545,0.1730560545,0.2337781010
-7.9930000000,0.1732897605,0.1732897605,0.2336341645
-7.9920000000,0.1735233224,0.1735233224,0.2334899799
-7.9910000000,0.1737567401,0.1737567401,0.2333455475
-7.9900000000,0.1739900131,0.1739900131,0.2332008674
-7.9890000000,0.1742231414,0.1742231414,0.2330559395
-7.9880000000,0.1744561246,0.1744561246,0.2329107641
-7.9870000000,0.1746889625,0.1746889625,0.2327653412
-7.9860000000,0.1749216549,0.1749216549,0.2326196711
-7.9850000000,0.1751542015,0.1751542015,0.2324737536
-7.9840000000,0.1753866020,0.1753866020,0.2323275891
-7.9830000000,0.1756188563,0.1756188563,0.2321811776
-7.9820000000,0.1758509640,0.1758509640,0.2320345191
-7.9810000000,0.1760829250,0.1760829250,0.2318876139
-7.9800000000,0.1763147389,0.1763147389,0.2317404621
-7.9790000000,0.1765464055,0.1765464055,0.2315930636
-7.9780000000,0.1767779246,0.1767779246,0.2314454188
-7.9770000000,0.1770092960,0.1770092960,0.2312975276
-7.9760000000,0.1772405193,0.1772405193,0.2311493902
-7.9750000000,0.1774715944,0.1774715944,0.2310010066
-7.9740000000,0.1777025209,0.1777025209,0.2308523771
-7.9730000000,0.1779332988,0.1779332988,0.2307035018
-7.9720000000,0.1781639276,0.1781639276,0.2305543806
-7.9710000000,0.1783944072,0.1783944072,0.2304050138
-7.9700000000,0.1786247372,0.1786247372,0.2302554015
-7.9690000000,0.1788549176,0.1788549176,0.2301055438
-7.9680000000,0.1790849480,0.1790849480,0.2299554408
-7.9670000000,0.1793148281,0.1793148281,0.2298050926
-7.9660000000,0.1795445578,0.1795445578,0.2296544993
-7.9650000000,0.1797741367,0.1797741367,0.2295036610
-7.9640000000,0.1800035647,0.1800035647,0.2293525780
-7.9630000000,0.1802328415,0.1802328415,0.2292012502
-7.9620000000,0.1804619669,0.1804619669,0.2290496778
-7.9610000000,0.1806909405,0.1806909405,0.2288978609
-7.9600000000,0.1809197623,0.1809197623,0.2287457996
-7.9590000000,0.1811484318,0.1811484318,0.2285934941
-7.9580000000,0.1813769489,0.1813769489,0.2284409445
-7.9570000000,0.1816053133,0.1816053133,0.2282881508
-7.9560000000,0.1818335248,0.1818335248,0.2281351133
-7.9550000000,0.1820615832,0.1820615832,0.2279818319
-7.9540000000,0.1822894882,0.1822894882,0.2278283069
-7.9530000000,0.1825172395,0.1825172395,0.2276745384
-7.9520000000,0.1827448369,0.1827448369,0.2275205265
-7.9510000000,0.1829722802,0.1829722802,0.2273662712
-7.9500000000,0.1831995691,0.1831995691,0.2272117727
-7.9490000000,0.1834267034,0.1834267034,0.2270570312
-7.9480000000,0.1836536828,0.1836536828,0.2269020468
-7.9470000000,0.1838805071,0.1838805071,0.2267468195
-7.9460000000,0.1841071761,0.1841071761,0.2265913495
-7.9450000000,0.1843336895,0.1843336895,0.2264356370
-7.9440000000,0.1845600470,0.1845600470,0.2262796819
-7.9430000000,0.1847862485,0.1847862485,0.2261234846
-7.9420000000,0.1850122937,0.1850122937,0.2259670450
-7.9410000000,0.1852381823,0.1852381823,0.2258103633
-7.9400000000,0.1854639141,0.1854639141,0.2256534397
-7.9390000000,0.1856894888,0.1856894888,0.2254962742
-7.9380000000,0.1859149063,0.1859149063,0.2253388670
-7.9370000000,0.1861401662,0.1861401662,0.2251812181
-7.9360000000,0.1863652684,0.1863652684,0.2250233278
-7.9350000000,0.1865902125,0.1865902125,0.2248651962
-7.9340000000,0.1868149985,0.1868149985,0.2247068232
-7.9330000000,0.1870396259,0.1870396259,0.2245482092
-7.9320000000,0.1872640945,0.1872640945,0.2243893542
-7.9310000000,0.1874884043,0.1874884043,0.2242302583
-7.9300000000,0.1877125547,0.1877125547,0.2240709217
-7.9290000000,0.1879365458,0.1879365458,0.2239113445
-7.9280000000,0.1881603771,0.1881603771,0.2237515268
-7.9270000000,0.1883840485,0.1883840485,0.2235914687
-7.9260000000,0.1886075597,0.1886075597,0.2234311704
-7.9250000000,0.1888309105,0.1888309105,0.2232706320
-7.9240000000,0.1890541007,0.1890541007,0.2231098536
-7.9230000000,0.1892771299,0.1892771299,0.2229488353
-7.9220000000,0.1894999980,0.1894999980,0.2227875773
-7.9210000000,0.1897227048,0.1897227048,0.2226260797
-7.9200000000,0.1899452499,0.1899452499,0.2224643426
-7.9190000000,0.1901676331,0.1901676331,0.2223023662
-7.9180000000,0.1903898543,0.1903898543,0.2221401505
-7.9170000000,0.1906119131,0.1906119131,0.2219776957
-7.9160000000,0.1908338094,0.1908338094,0.2218150020
-7.9150000000,0.1910555428,0.1910555428,0.2216520694
-7.9140000000,0.1912771132,0.1912771132,0.2214888981
-7.9130000000,0.1914985203,0.1914985203,0.2213254883
-7.9120000000,0.1917197639,0.1917197639,0.2211618399
-7.9110000000,0.1919408437,0.1919408437,0.2209979533
-7.9100000000,0.1921617595,0.1921617595,0.2208338284
-7.9090000000,0.1923825110,0.1923825110,0.2206694655
-7.9080000000,0.1926030981,0.1926030981,0.2205048647
-7.9070000000,0.1928235205,0.1928235205,0.2203400260
-7.9060000000,0.1930437779,0.1930437779,0.2201749497
-7.9050000000,0.1932638701,0.1932638701,0.2200096358
-7.9040000000,0.1934837968,0.1934837968,0.2198440845
-7.9030000000,0.1937035579,0.1937035579,0.2196782959
-7.9020000000,0.1939231531,0.1939231531,0.2195122702
-7.9010000000,0.1941425822,0.1941425822,0.2193460075
-7.9000000000,0.1943618448,0.1943618448,0.2191795078
-7.8990000000,0.1945809409,0.1945809409,0.2190127714
-7.8980000000,0.1947998701,0.1947998701,0.2188457984
-7.8970000000,0.1950186322,0.1950186322,0.2186785889
-7.8960000000,0.1952372270,0.1952372270,0.2185111430
-7.8950000000,0.1954556542,0.1954556542,0.2183434609
-7.8940000000,0.1956739136,0.1956739136,0.2181755427
-7.8930000000,0.1958920050,0.1958920050,0.2180073886
-7.8920000000,0.1961099281,0.1961099281,0.2178389986
-7.8910000000,0.1963276827,0.1963276827,0.2176703730
-7.8900000000,0.1965452686,0.1965452686,0.2175015117
-7.8890000000,0.1967626854,0.1967626854,0.2173324151
-7.8880000000,0.1969799331,0.1969799331,0.2171630832
-7.8870000000,0.1971970113,0.1971970113,0.2169935161
-7.8860000000,0.1974139198,0.1974139198,0.2168237140
-7.8850000000,0.1976306585,0.1976306585,0.2166536770
-7.8840000000,0.1978472269,0.1978472269,0.2164834052
-7.8830000000,0.1980636250,0.1980636250,0.2163128989
-7.8820000000,0.1982798524,0.1982798524,0.2161421581
-7.8810000000,0.1984959090,0.1984959090,0.2159711829
-7.8800000000,0.1987117945,0.1987117945,0.2157999736
-7.8790000000,0.1989275087,0.1989275087,0.2156285301
-7.8780000000,0.1991430513,0.1991430513,0.2154568528
-7.8770000000,0.1993584221,0.1993584221,0.2152849416
-7.8760000000,0.1995736209,0.1995736209,0.2151127968
-7.8750000000,0.1997886474,0.1997886474,0.2149404185
-7.8740000000,0.2000035015,0.2000035015,0.2147678068
-7.8730000000,0.2002181828,0.2002181828,0.2145949619
-7.8720000000,0.2004326911,0.2004326911,0.2144218839
-7.8710000000,0.2006470263,0.2006470263,0.2142485729
-7.8700000000,0.2008611880,0.2008611880,0.2140750291
-7.8690000000,0.2010751761,0.2010751761,0.2139012526
-7.8680000000,0.2012889902,0.2012889902,0.2137272436
-7.8670000000,0.2015026303,0.2015026303,0.2135530021
-7.8660000000,0.2017160960,0.2017160960,0.2133785284
-7.8650000000,0.2019293871,0.2019293871,0.2132038226
-7.8640000000,0.2021425034,0.2021425034,0.2130288848
-7.8630000000,0.2023554446,0.2023554446,0.2128537151
-7.8620000000,0.2025682105,0.2025682105,0.2126783138
-7.8610000000,0.2027808010,0.2027808010,0.2125026808
-7.8600000000,0.2029932156,0.2029932156,0.2123268165
-7.8590000000,0.2032054543,0.2032054543,0.2121507209
-7.8580000000,0.2034175168,0.2034175168,0.2119743941
-7.8570000000,0.2036294029,0.2036294029,0.2117978364
-7.8560000000,0.2038411122,0.2038411122,0.2116210478
-7.8550000000,0.2040526447,0.2040526447,0.2114440285
-7.8540000000,0.2042640000,0.2042640000,0.2112667786
-7.8530000000,0.2044751780,0.2044751780,0.2110892983
-7.8520000000,0.2046861784,0.2046861784,0.2109115877
-7.8510000000,0.2048970009,0.2048970009,0.2107336470
-7.8500000000,0.2051076454,0.2051076454,0.2105554763
-7.8490000000,0.2053181116,0.2053181116,0.2103770758
-7.8480000000,0.2055283993,0.2055283993,0.2101984455
-7.8470000000,0.2057385082,0.2057385082,0.2100195857
-7.8460000000,0.2059484382,0.2059484382,0.2098404965
-7.8450000000,0.2061581890,0.2061581890,0.2096611780
-7.8440000000,0.2063677603,0.2063677603,0.2094816303
-7.8430000000,0.2065771520,0.2065771520,0.2093018537
-7.8420000000,0.2067863638,0.2067863638,0.2091218483
-7.8410000000,0.2069953954,0.2069953954,0.2089416142
-7.8400000000,0.2072042468,0.2072042468,0.2087611515
-7.8390000000,0.2074129175,0.2074129175,0.2085804604
-7.8380000000,0.2076214074,0.2076214074,0.2083995411
-7.8370000000,0.2078297163,0.2078297163,0.2082183937
-7.8360000000,0.2080378440,0.2080378440,0.2080370183
-7.8350000000,0.2082457901,0.2082457901,0.2078554151
-7.8340000000,0.2084535546,0.2084535546,0.2076735843
-7.8330000000,0.2086611371,0.2086611371,0.2074915259
-7.8320000000,0.2088685374,0.2088685374,0.2073092402
-7.8310000000,0.2090757553,0.2090757553,0.2071267272
-7.8300000000,0.2092827906,0.2092827906,0.2069439872
-7.8290000000,0.2094896430,0.2094896430,0.2067610203
-7.8280000000,0.2096963124,0.2096963124,0.2065778266
-7.8270000000,0.2099027984,0.2099027984,0.2063944063
-7.8260000000,0.2101091010,0.2101091010,0.2062107595
-7.8250000000,0.2103152197,0.2103152197,0.2060268864
-7.8240000000,0.2105211545,0.2105211545,0.2058427871
-7.8230000000,0.2107269051,0.2107269051,0.2056584617
-7.8220000000,0.2109324712,0.2109324712,0.2054739105
-7.8210000000,0.2111378527,0.2111378527,0.2052891336
-7.8200000000,0.2113430492,0.2113430492,0.2051041312
-7.8190000000,0.2115480607,0.2115480607,0.2049189032
-7.8180000000,0.2117528868,0.2117528868,0.2047334501
-7.8170000000,0.2119575274,0.2119575274,0.2045477718
-7.8160000000,0.2121619821,0.2121619821,0.2043618685
-7.8150000000,0.2123662509,0.2123662509,0.2041757404
-7.8140000000,0.2125703334,0.2125703334,0.2039893877
-7.8130000000,0.2127742294,0.2127742294,0.2038028105
-7.8120000000,0.2129779388,0.2129779388,0.2036160088
-7.8110000000,0.2131814612,0.2131814612,0.2034289830
-7.8100000000,0.2133847965,0.2133847965,0.2032417332
-7.8090000000,0.2135879444,0.2135879444,0.2030542594
-7.8080000000,0.2137909048,0.2137909048,0.2028665619
-7.8070000000,0.2139936773,0.2139936773,0.2026786408
-7.8060000000,0.2141962619,0.2141962619,0.2024904963
-7.8050000000,0.2143986581,0.2143986581,0.2023021285
-7.8040000000,0.2146008659,0.2146008659,0.2021135375
-7.8030000000,0.2148028850,0.2148028850,0.2019247236
-7.8020000000,0.2150047151,0.2150047151,0.2017356869
-7.8010000000,0.2152063561,0.2152063561,0.2015464275
-7.8000000000,0.2154078077,0.2154078077,0.2013569456
-7.7990000000,0.2156090698,0.2156090698,0.2011672413
-7.7980000000,0.2158101420,0.2158101420,0.2009773148
-7.7970000000,0.2160110242,0.2160110242,0.2007871663
-7.7960000000,0.2162117161,0.2162117161,0.2005967959
-7.7950000000,0.2164122176,0.2164122176,0.2004062038
-7.7940000000,0.2166125283,0.2166125283,0.2002153901
-7.7930000000,0.2168126481,0.2168126481,0.2000243550
-7.7920000000,0.2170125768,0.2170125768,0.1998330987
-7.7910000000,0.2172123141,0.2172123141,0.1996416212
-7.7900000000,0.2174118598,0.2174118598,0.1994499228
-7.7890000000,0.2176112138,0.2176112138,0.1992580036
-7.7880000000,0.2178103756,0.2178103756,0.1990658638
-7.7870000000,0.2180093453,0.2180093453,0.1988735036
-7.7860000000,0.2182081224,0.2182081224,0.1986809230
-7.7850000000,0.2184067069,0.2184067069,0.1984881222
-7.7840000000,0.2186050985,0.2186050985,0.1982951015
-7.7830000000,0.2188032969,0.2188032969,0.1981018609
-7.7820000000,0.2190013020,0.2190013020,0.1979084007
-7.7810000000,0.2191991135,0.2191991135,0.1977147209
-7.7800000000,0.2193967312,0.2193967312,0.1975208218
-7.7790000000,0.2195941549,0.2195941549,0.1973267035
-7.7780000000,0.2197913844,0.2197913844,0.1971323662
-7.7770000000,0.2199884194,0.2199884194,0.1969378100
-7.7760000000,0.2201852598,0.2201852598,0.1967430351
-7.7750000000,0.2203819053,0.2203819053,0.1965480416
-7.7740000000,0.2205783557,0.2205783557,0.1963528298
-7.7730000000,0.2207746108,0.2207746108,0.1961573997
-7.7720000000,0.2209706703,0.2209706703,0.1959617516
-7.7710000000,0.2211665341,0.2211665341,0.1957658855
-7.7700000000,0.2213622019,0.2213622019,0.1955698017
-7.7690000000,0.2215576735,0.2215576735,0.1953735003
-7.7680000000,0.2217529487,0.2217529487,0.1951769816
-7.7670000000,0.2219480272,0.2219480272,0.1949802455
-7.7660000000,0.2221429090,0.2221429090,0.1947832924
-7.7650000000,0.2223375936,0.2223375936,0.1945861223
-7.7640000000,0.2225320810,0.2225320810,0.1943887355
-7.7630000000,0.2227263709,0.2227263709,0.1941911321
-7.7620000000,0.2229204631,0.2229204631,0.1939933122
-7.7610000000,0.2231143573,0.2231143573,0.1937952761
-7.7600000000,0.2233080534,0.2233080534,0.1935970238
-7.7590000000,0.2235015512,0.2235015512,0.1933985557
-7.7580000000,0.2236948503,0.2236948503,0.1931998717
-7.7570000000,0.2238879507,0.2238879507,0.1930009721
-7.7560000000,0.2240808521,0.2240808521,0.1928018571
-7.7550000000,0.2242735542,0.2242735542,0.1926025268
-7.7540000000,0.2244660569,0.2244660569,0.1924029814
-7.7530000000,0.2246583600,0.2246583600,0.1922032210
-7.7520000000,0.2248504632,0.2248504632,0.1920032459
-7.7510000000,0.2250423663,0.2250423663,0.1918030561
-7.7500000000,0.2252340691,0.2252340691,0.1916026519
-7.7490000000,0.2254255714,0.2254255714,0.1914020334
-7.7480000000,0.2256168730,0.2256168730,0.1912002014
-7.7470000000,0.2258079736,0.2258079736,0.1909991585
-7.7460000000,0.2259988731,0.2259988731,0.1907979019
-7.7450000000,0.2261895712,0.2261895712,0.1905964316
-7.7440000000,0.2263800678,0.2263800678,0.1903947479
-7.7430000000,0.2265703625,0.2265703625,0.1901928509
-7.7420000000,0.2267604552,0.2267604552,0.1899907408
-7.7410000000,0.2269503458,0.2269503458,0.1897884177
-7.7400000000,0.2271400338,0.2271400338,0.1895858818
-7.7390000000,0.2273295193,0.2273295193,0.1893831333
-7.7380000000,0.2275188019,0.2275188019,0.1891801724
-7.7370000000,0.2277078814,0.2277078814,0.1889769992
-7.7360000000,0.2278967576,0.2278967576,0.1887736138
-7.7350000000,0.2280854303,0.2280854303,0.1885700166
-7.7340000000,0.2282738993,0.2282738993,0.1883662076
-7.7330000000,0.2284621644,0.2284621644,0.1881621869
-7.7320000000,0.2286502254,0.2286502254,0.1879579549
-7.7310000000,0.2288380821,0.2288380821,0.1877535116
-7.7300000000,0.2290257341,0.2290257341,0.1875488572
-7.7290000000,0.2292131815,0.2292131815,0.1873439919
-7.7280000000,0.2294004238,0.2294004238,0.1871389159
-7.7270000000,0.2295874610,0.2295874610,0.1869336293
-7.7260000000,0.2297742927,0.2297742927,0.1867281323
-7.7250000000,0.2299609189,0.2299609189,0.1865224250
-7.7240000000,0.2301473392,0.2301473392,0.1863165077
-7.7230000000,0.2303335536,0.2303335536,0.1861103806
-7.7220000000,0.2305195616,0.2305195616,0.1859040437
-7.7210000000,0.2307053633,0.2307053633,0.1856974973
-7.7200000000,0.2308909583,0.2308909583,0.1854907416
-7.7190000000,0.2310763464,0.2310763464,0.1852837766
-7.7180000000,0.2312615274,0.2312615274,0.1850766027
-7.7170000000,0.2314465012,0.2314465012,0.1848692199
-7.7160000000,0.2316312675,0.2316312675,0.1846616284
-7.7150000000,0.2318158261,0.2318158261,0.1844538284
-7.7140000000,0.2320001767,0.2320001767,0.1842458202
-7.7130000000,0.2321843193,0.2321843193,0.1840376038
-7.7120000000,0.2323682535,0.2323682535,0.1838291794
-7.7110000000,0.2325519792,0.2325519792,0.1836205472
-7.7100000000,0.2327354962,0.2327354962,0.1834117075
-7.7090000000,0.2329188042,0.2329188042,0.1832026602
-7.7080000000,0.2331019031,0.2331019031,0.1829934058
-7.7070000000,0.2332847926,0.2332847926,0.1827839442
-7.7060000000,0.2334674725,0.2334674725,0.1825742757
-7.7050000000,0.2336499426,0.2336499426,0.1823644005
-7.7040000000,0.2338322028,0.2338322028,0.1821543187
-7.7030000000,0.2340142528,0.2340142528,0.1819440306
-7.7020000000,0.2341960924,0.2341960924,0.1817335362
-7.7010000000,0.2343777214,0.2343777214,0.1815228359
-7.7000000000,0.2345591396,0.2345591396,0.1813119296
-7.6990000000,0.2347403468,0.2347403468,0.1811008177
-7.6980000000,0.2349213427,0.2349213427,0.1808895004
-7.6970000000,0.2351021273,0.2351021273,0.1806779777
-7.6960000000,0.2352827002,0.2352827002,0.1804662498
-7.6950000000,0.2354630612,0.2354630612,0.1802543170
-7.6940000000,0.2356432103,0.2356432103,0.1800421795
-7.6930000000,0.2358231471,0.2358231471,0.1798298373
-7.6920000000,0.2360028714,0.2360028714,0.1796172907
-7.6910000000,0.2361823831,0.2361823831,0.1794045399
-7.6900000000,0.2363616819,0.2363616819,0.1791915851
-7.6890000000,0.2365407677,0.2365407677,0.1789784263
-7.6880000000,0.2367196402,0.2367196402,0.1787650638
-7.6870000000,0.2368982993,0.2368982993,0.1785514979
-7.6860000000,0.2370767447,0.2370767447,0.1783377286
-7.6850000000,0.2372549762,0.2372549762,0.1781237561
-7.6840000000,0.2374329936,0.2374329936,0.1779095807
-7.6830000000,0.2376107967,0.2376107967,0.1776952024
-7.6820000000,0.2377883854,0.2377883854,0.1774806216
-7.6810000000,0.2379657594,0.2379657594,0.1772658383
-7.6800000000,0.2381429185,0.2381429185,0.1770508528
-7.6790000000,0.2383198625,0.2383198625,0.1768356652
-7.6780000000,0.2384965912,0.2384965912,0.1766202757
-7.6770000000,0.2386731044,0.2386731044,0.1764046846
-7.6760000000,0.2388494019,0.2388494019,0.1761888919
-7.6750000000,0.2390254836,0.2390254836,0.1759728978
-7.6740000000,0.2392013491,0.2392013491,0.1757567027
-7.6730000000,0.2393769983,0.2393769983,0.1755403065
-7.6720000000,0.2395524311,0.2395524311,0.1753237096
-7.6710000000,0.2397276471,0.2397276471,0.1751069121
-7.6700000000,0.2399026462,0.2399026462,0.1748899141
-7.6690000000,0.2400774282,0.2400774282,0.1746727159
-7.6680000000,0.2402519930,0.2402519930,0.1744553177
-7.6670000000,0.2404263402,0.2404263402,0.1742377196
-7.6660000000,0.2406004697,0.2406004697,0.1740199218
-7.6650000000,0.2407743814,0.2407743814,0.1738019246
-7.6640000000,0.2409480749,0.2409480749,0.1735837280
-7.6630000000,0.2411215501,0.2411215501,0.1733653323
-7.6620000000,0.2412948069,0.2412948069,0.1731467377
-7.6610000000,0.2414678449,0.2414678449,0.1729279443
-7.6600000000,0.2416406640,0.2416406640,0.1727089523
-7.6590000000,0.2418132641,0.2418132641,0.1724897620
-7.6580000000,0.2419856449,0.2419856449,0.1722703735
-7.6570000000,0.2421578061,0.2421578061,0.1720507870
-7.6560000000,0.2423297477,0.2423297477,0.1718310026
-7.6550000000,0.2425014694,0.2425014694,0.1716110207
-7.6540000000,0.2426729710,0.2426729710,0.1713908413
-7.6530000000,0.2428442523,0.2428442523,0.1711704646
-7.6520000000,0.2430153132,0.2430153132,0.1709498909
-7.6510000000,0.2431861534,0.2431861534,0.1707291202
-7.6500000000,0.2433567727,0.2433567727,0.1705081529
-7.6490000000,0.2435271709,0.2435271709,0.1702869891
-7.6480000000,0.2436973479,0.2436973479,0.1700656290
-7.6470000000,0.2438673034,0.2438673034,0.1698440728
-7.6460000000,0.2440370372,0.2440370372,0.1696223206
-7.6450000000,0.2442065492,0.2442065492,0.1694003727
-7.6440000000,0.2443758392,0.2443758392,0.1691782292
-7.6430000000,0.2445449069,0.2445449069,0.1689558904
-7.6420000000,0.2447137522,0.2447137522,0.1687333564
-7.6410000000,0.2448823748,0.2448823748,0.1685106274
-7.6400000000,0.2450507746,0.2450507746,0.1682877035
-7.6390000000,0.2452189514,0.2452189514,0.1680645851
-7.6380000000,0.2453869050,0.2453869050,0.1678412723
-7.6370000000,0.2455546351,0.2455546351,0.1676177653
-7.6360000000,0.2457221417,0.2457221417,0.1673940642
-7.6350000000,0.2458894244,0.2458894244,0.1671701693
-7.6340000000,0.2460564832,0.2460564832,0.1669460807
-7.6330000000,0.2462233178,0.2462233178,0.1667217987
-7.6320000000,0.2463899279,0.2463899279,0.1664973234
-7.6310000000,0.2465563136,0.2465563136,0.1662726550
-7.6300000000,0.2467224744,0.2467224744,0.1660477938
-7.6290000000,0.2468884103,0.2468884103,0.1658227398
-7.6280000000,0.2470541210,0.2470541210,0.1655974934
-7.6270000000,0.2472196064,0.2472196064,0.1653720547
-7.6260000000,0.2473848663,0.2473848663,0.1651464239
-7.6250000000,0.2475499004,0.2475499004,0.1649206011
-7.6240000000,0.2477147086,0.2477147086,0.1646945866
-7.6230000000,0.2478792907,0.2478792907,0.1644683806
-7.6220000000,0.2480436465,0.2480436465,0.1642419833
-7.6210000000,0.2482077757,0.2482077757,0.1640153948
-7.6200000000,0.2483716783,0.2483716783,0.1637886154
-7.6190000000,0.2485353541,0.2485353541,0.1635616452
-7.6180000000,0.2486988027,0.2486988027,0.1633344845
-7.6170000000,0.2488620241,0.2488620241,0.1631071334
-7.6160000000,0.2490250181,0.2490250181,0.1628795921
-7.6150000000,0.2491877844,0.2491877844,0.1626518609
-7.6140000000,0.2493503229,0.2493503229,0.1624239399
-7.6130000000,0.2495126333,0.2495126333,0.1621958293
-7.6120000000,0.2496747156,0.2496747156,0.1619675294
-7.6110000000,0.2498365695,0.2498365695,0.1617390402
-7.6100000000,0.2499981948,0.2499981948,0.1615103621
-7.6090000000,0.2501595913,0.2501595913,0.1612814952
-7.6080000000,0.2503207588,0.2503207588,0.1610524397
-7.6070000000,0.2504816972,0.2504816972,0.1608231957
-7.6060000000,0.2506424062,0.2506424062,0.1605937636
-7.6050000000,0.2508028857,0.2508028857,0.1603641435
-7.6040000000,0.2509631355,0.2509631355,0.1601343356
-7.6030000000,0.2511231554,0.2511231554,0.1599043401
-7.6020000000,0.2512829453,0.2512829453,0.1596741571
-7.6010000000,0.2514425048,0.2514425048,0.1594437870
-7.6000000000,0.2516018338,0.2516018338,0.1592132298
-7.5990000000,0.2517609323,0.2517609323,0.1589824858
-7.5980000000,0.2519197998,0.2519197998,0.1587515552
-7.5970000000,0.2520784364,0.2520784364,0.1585204382
-7.5960000000,0.2522368417,0.2522368417,0.1582891350
-7.5950000000,0.2523950156,0.2523950156,0.1580576457
-7.5940000000,0.2525529580,0.2525529580,0.1578259707
-7.5930000000,0.2527106686,0.2527106686,0.1575941100
-7.5920000000,0.2528681472,0.2528681472,0.1573620639
-7.5910000000,0.2530253937,0.2530253937,0.1571298326
-7.5900000000,0.2531824078,0.2531824078,0.1568974163
-7.5890000000,0.2533391895,0.2533391895,0.1566648151
-7.5880000000,0.2534957385,0.2534957385,0.1564320293
-7.5870000000,0.2536520545,0.2536520545,0.1561990592
-7.5860000000,0.2538081375,0.2538081375,0.1559659048
-7.5850000000,0.2539639873,0.2539639873,0.1557325664
-7.5840000000,0.2541196036,0.2541196036,0.1554990442
-7.5830000000,0.2542749863,0.2542749863,0.1552653384
-7.5820000000,0.2544301352,0.2544301352,0.1550314492
-7.5810000000,0.2545850502,0.2545850502,0.1547973768
-7.5800000000,0.2547397309,0.2547397309,0.1545631213
-7.5790000000,0.2548941774,0.2548941774,0.1543286831
-7.5780000000,0.2550483892,0.2550483892,0.1540940623
-7.5770000000,0.2552023664,0.2552023664,0.1538592591
-7.5760000000,0.2553561087,0.2553561087,0.1536242737
-7.5750000000,0.2555096159,0.2555096159,0.1533891063
-7.5740000000,0.2556628878,0.2556628878,0.1531537572
-7.5730000000,0.2558159243,0.2558159243,0.1529182265
-7.5720000000,0.2559687252,0.2559687252,0.1526825144
-7.5710000000,0.2561212902,0.2561212902,0.1524466211
-7.5700000000,0.2562736193,0.2562736193,0.1522105469
-7.5690000000,0.2564257122,0.2564257122,0.1519742919
-7.5680000000,0.2565775688,0.2565775688,0.1517378563
-7.5670000000,0.2567291888,0.2567291888,0.1515012404
-7.5660000000,0.2568805722,0.2568805722,0.1512644444
-7.5650000000,0.2570317186,0.2570317186,0.1510274684
-7.5640000000,0.2571826280,0.2571826280,0.1507903127
-7.5630000000,0.2573333001,0.2573333001,0.1505529774
-7.5620000000,0.2574837348,0.2574837348,0.1503154629
-7.5610000000,0.2576339319,0.2576339319,0.1500777692
-7.5600000000,0.2577838912,0.2577838912,0.1498398966
-7.5590000000,0.2579336126,0.2579336126,0.1496018453
-7.5580000000,0.2580830958,0.2580830958,0.1493636155
-7.5570000000,0.2582323407,0.2582323407,0.1491252075
-7.5560000000,0.2583813471,0.2583813471,0.1488866213
-7.5550000000,0.2585301148,0.2585301148,0.1486478573
-7.5540000000,0.2586786436,0.2586786436,0.1484089156
-7.5530000000,0.2588269334,0.2588269334,0.1481697965
-7.5520000000,0.2589749841,0.2589749841,0.1479305001
-7.5510000000,0.2591227953,0.2591227953,0.1476910266
-7.5500000000,0.2592703669,0.2592703669,0.1474513763
-7.5490000000,0.2594176989,0.2594176989,0.1472115494
-7.5480000000,0.2595647909,0.2595647909,0.1469715461
-7.5470000000,0.2597116428,0.2597116428,0.1467313666
-7.5460000000,0.2598582544,0.2598582544,0.1464910111
-7.5450000000,0.2600046256,0.2600046256,0.1462504798
-7.5440000000,0.2601507562,0.2601507562,0.1460097729
-7.5430000000,0.2602966460,0.2602966460,0.1457688906
-7.5420000000,0.2604422948,0.2604422948,0.1455278332
-7.5410000000,0.2605877025,0.2605877025,0.1452866008
-7.5400000000,0.2607328688,0.2607328688,0.1450451937
-7.5390000000,0.2608777936,0.2608777936,0.1448036121
-7.5380000000,0.2610224768,0.2610224768,0.1445618561
-7.5370000000,0.2611669181,0.2611669181,0.1443199261
-7.5360000000,0.2613111175,0.2613111175,0.1440778221
-7.5350000000,0.2614550746,0.2614550746,0.1438355445
-7.5340000000,0.2615987893,0.2615987893,0.1435930934
-7.5330000000,0.2617422615,0.2617422615,0.1433504690
-7.5320000000,0.2618854910,0.2618854910,0.1431076715
-7.5310000000,0.2620284777,0.2620284777,0.1428647013
-7.5300000000,0.2621712212,0.2621712212,0.1426215584
-7.5290000000,0.2623137215,0.2623137215,0.1423782431
-7.5280000000,0.2624559785,0.2624559785,0.1421347556
-7.5270000000,0.2625979918,0.2625979918,0.1418910961
-7.5260000000,0.2627397614,0.2627397614,0.1416472648
-7.5250000000,0.2628812871,0.2628812871,0.1414032619
